Point,AFTDIA,AFTBF,*FWDDIA,*FWDBF
3379,-0.0045,0.0001,-0.0063,0.0006
3380,-0.0044,0.0001,-0.0062,0.0006
3381,-0.0044,0.0001,-0.0062,0.0006
3382,-0.0044,0.0001,-0.0062,0.0006
3383,-0.0044,0.0001,-0.0061,0.0006
3384,-0.0044,0.0001,-0.0061,0.0006
3385,-0.0044,0.0001,-0.0061,0.0006
3386,-0.0043,0.0001,-0.0060,0.0006
3387,-0.0043,0.0001,-0.0060,0.0006
3388,-0.0043,0.0001,-0.0060,0.0006
3389,-0.0043,0.0001,-0.0060,0.0006
3390,-0.0043,0.0001,-0.0059,0.0006
3391,-0.0043,0.0001,-0.0059,0.0006
3392,-0.0043,0.0001,-0.0059,0.0006
3393,-0.0043,0.0001,-0.0058,0.0006
3394,-0.0043,0.0001,-0.0058,0.0006
3395,-0.0043,0.0001,-0.0058,0.0006
3396,-0.0043,0.0001,-0.0058,0.0006
3397,-0.0043,0.0001,-0.0057,0.0006
3398,-0.0043,0.0001,-0.0057,0.0006
3399,-0.0043,0.0001,-0.0057,0.0006
3400,-0.0043,0.0001,-0.0057,0.0006
3401,-0.0043,0.0001,-0.0057,0.0006
3402,-0.0043,0.0001,-0.0056,0.0006
3403,-0.0043,0.0001,-0.0056,0.0006
3404,-0.0043,0.0001,-0.0056,0.0006
3405,-0.0043,0.0001,-0.0056,0.0006
3406,-0.0043,0.0001,-0.0056,0.0006
3407,-0.0043,0.0001,-0.0055,0.0006
3408,-0.0043,0.0001,-0.0055,0.0006
3409,-0.0043,0.0001,-0.0055,0.0006
3410,-0.0043,0.0001,-0.0055,0.0006
3411,-0.0043,0.0001,-0.0055,0.0006
3412,-0.0043,0.0001,-0.0055,0.0006
3413,-0.0043,0.0001,-0.0054,0.0006
3414,-0.0042,0.0001,-0.0054,0.0006
3415,-0.0042,0.0001,-0.0054,0.0006
3416,-0.0042,0.0001,-0.0054,0.0006
3417,-0.0042,0.0001,-0.0054,0.0006
3418,-0.0041,0.0001,-0.0054,0.0006
3419,-0.0041,0.0001,-0.0053,0.0006
3420,-0.0041,0.0001,-0.0053,0.0006
3421,-0.0041,0.0001,-0.0053,0.0006
3422,-0.0040,0.0001,-0.0053,0.0006
3423,-0.0040,0.0001,-0.0053,0.0006
3424,-0.0039,0.0001,-0.0052,0.0006
3425,-0.0039,0.0001,-0.0052,0.0006
3426,-0.0039,0.0001,-0.0052,0.0006
3427,-0.0038,0.0001,-0.0052,0.0006
3428,-0.0038,0.0001,-0.0051,0.0006
3429,-0.0038,0.0001,-0.0051,0.0006
3430,-0.0037,0.0001,-0.0051,0.0006
3431,-0.0037,0.0001,-0.0050,0.0006
3432,-0.0037,0.0001,-0.0050,0.0005
3433,-0.0036,0.0001,-0.0050,0.0005
3434,-0.0036,0.0001,-0.0050,0.0005
3435,-0.0036,0.0001,-0.0049,0.0005
3436,-0.0035,0.0001,-0.0049,0.0005
3437,-0.0035,0.0001,-0.0049,0.0005
3438,-0.0035,0.0001,-0.0048,0.0005
3439,-0.0034,0.0001,-0.0048,0.0005
3440,-0.0034,0.0001,-0.0048,0.0005
3441,-0.0034,0.0001,-0.0048,0.0005
3442,-0.0034,0.0001,-0.0047,0.0005
3443,-0.0033,0.0001,-0.0047,0.0005
3444,-0.0033,0.0001,-0.0047,0.0005
3445,-0.0033,0.0001,-0.0046,0.0005
3446,-0.0033,0.0001,-0.0046,0.0005
3447,-0.0032,0.0001,-0.0046,0.0005
3448,-0.0032,0.0001,-0.0045,0.0005
3449,-0.0032,0.0001,-0.0045,0.0005
3450,-0.0032,0.0001,-0.0045,0.0005
3451,-0.0032,0.0001,-0.0045,0.0005
3452,-0.0031,0.0001,-0.0044,0.0005
3453,-0.0031,0.0000,-0.0044,0.0005
3454,-0.0031,0.0000,-0.0044,0.0005
3455,-0.0031,0.0000,-0.0043,0.0005
3456,-0.0031,0.0000,-0.0043,0.0005
3457,-0.0031,0.0000,-0.0043,0.0005
3458,-0.0031,0.0000,-0.0042,0.0005
3459,-0.0030,0.0000,-0.0042,0.0005
3460,-0.0030,0.0000,-0.0041,0.0005
3461,-0.0030,0.0000,-0.0041,0.0005
3462,-0.0030,0.0000,-0.0041,0.0005
3463,-0.0030,0.0000,-0.0040,0.0005
3464,-0.0030,0.0000,-0.0040,0.0005
3465,-0.0030,0.0000,-0.0040,0.0005
3466,-0.0029,0.0000,-0.0040,0.0005
3467,-0.0029,0.0000,-0.0039,0.0005
3468,-0.0029,0.0000,-0.0039,0.0005
3469,-0.0029,0.0000,-0.0039,0.0005
3470,-0.0029,0.0000,-0.0038,0.0005
3471,-0.0029,0.0000,-0.0038,0.0005
3472,-0.0028,0.0000,-0.0038,0.0005
3473,-0.0028,0.0000,-0.0038,0.0005
3474,-0.0028,0.0000,-0.0037,0.0005
3475,-0.0028,0.0000,-0.0037,0.0005
3476,-0.0028,0.0000,-0.0037,0.0005
3477,-0.0028,0.0000,-0.0037,0.0005
3478,-0.0027,0.0000,-0.0037,0.0005
3479,-0.0027,0.0000,-0.0037,0.0005
3480,-0.0027,0.0000,-0.0036,0.0005
3481,-0.0027,0.0000,-0.0036,0.0005
3482,-0.0026,0.0000,-0.0036,0.0005
3483,-0.0026,0.0000,-0.0036,0.0005
3484,-0.0026,0.0000,-0.0036,0.0005
3485,-0.0026,0.0000,-0.0036,0.0005
3486,-0.0025,0.0000,-0.0036,0.0005
3487,-0.0025,0.0000,-0.0035,0.0005
3488,-0.0025,0.0000,-0.0035,0.0005
3489,-0.0024,0.0000,-0.0035,0.0005
3490,-0.0024,0.0000,-0.0035,0.0005
3491,-0.0024,0.0000,-0.0035,0.0004
3492,-0.0023,0.0000,-0.0034,0.0004
3493,-0.0023,0.0000,-0.0034,0.0004
3494,-0.0023,0.0000,-0.0034,0.0004
3495,-0.0022,0.0000,-0.0034,0.0004
3496,-0.0022,0.0000,-0.0033,0.0004
3497,-0.0022,0.0000,-0.0033,0.0004
3498,-0.0021,0.0000,-0.0033,0.0004
3499,-0.0021,0.0000,-0.0033,0.0004
3500,-0.0021,0.0000,-0.0032,0.0004
3501,-0.0020,0.0000,-0.0032,0.0004
3502,-0.0020,0.0000,-0.0031,0.0004
3503,-0.0020,0.0000,-0.0031,0.0004
3504,-0.0020,0.0000,-0.0031,0.0004
3505,-0.0019,0.0000,-0.0030,0.0004
3506,-0.0019,0.0000,-0.0030,0.0004
3507,-0.0019,0.0000,-0.0030,0.0004
3508,-0.0018,0.0000,-0.0029,0.0004
3509,-0.0018,0.0000,-0.0029,0.0004
3510,-0.0018,0.0000,-0.0028,0.0004
3511,-0.0018,0.0000,-0.0028,0.0004
3512,-0.0017,0.0000,-0.0028,0.0004
3513,-0.0017,0.0000,-0.0027,0.0004
3514,-0.0017,0.0000,-0.0027,0.0004
3515,-0.0017,0.0000,-0.0027,0.0004
3516,-0.0016,0.0000,-0.0026,0.0004
3517,-0.0016,0.0000,-0.0026,0.0004
3518,-0.0016,0.0000,-0.0026,0.0004
3519,-0.0016,0.0000,-0.0025,0.0004
3520,-0.0015,0.0000,-0.0025,0.0004
3521,-0.0015,0.0000,-0.0025,0.0004
3522,-0.0015,0.0000,-0.0025,0.0004
3523,-0.0014,0.0000,-0.0024,0.0004
3524,-0.0014,0.0000,-0.0024,0.0004
3525,-0.0014,0.0000,-0.0024,0.0004
3526,-0.0013,0.0000,-0.0024,0.0004
3527,-0.0013,0.0000,-0.0023,0.0003
3528,-0.0013,0.0000,-0.0023,0.0003
3529,-0.0012,0.0000,-0.0023,0.0003
3530,-0.0012,0.0000,-0.0023,0.0003
3531,-0.0011,0.0000,-0.0023,0.0003
3532,-0.0011,0.0000,-0.0022,0.0003
3533,-0.0011,0.0000,-0.0022,0.0003
3534,-0.0010,0.0000,-0.0022,0.0003
3535,-0.0010,0.0000,-0.0022,0.0003
3536,-0.0010,0.0000,-0.0021,0.0003
3537,-0.0009,0.0000,-0.0021,0.0003
3538,-0.0009,0.0000,-0.0021,0.0003
3539,-0.0009,0.0000,-0.0020,0.0003
3540,-0.0008,0.0000,-0.0020,0.0003
3541,-0.0008,0.0000,-0.0020,0.0003
3542,-0.0008,0.0000,-0.0019,0.0003
3543,-0.0008,0.0000,-0.0019,0.0003
3544,-0.0007,0.0000,-0.0019,0.0003
3545,-0.0007,0.0000,-0.0018,0.0003
3546,-0.0007,0.0000,-0.0018,0.0003
3547,-0.0007,0.0000,-0.0017,0.0003
3548,-0.0007,0.0000,-0.0017,0.0003
3549,-0.0007,0.0000,-0.0017,0.0002
3550,-0.0007,0.0000,-0.0016,0.0002
3551,-0.0007,0.0000,-0.0016,0.0002
3552,-0.0007,0.0000,-0.0015,0.0002
3553,-0.0007,0.0000,-0.0015,0.0002
3554,-0.0007,0.0000,-0.0015,0.0002
3555,-0.0007,0.0000,-0.0014,0.0002
3556,-0.0007,0.0000,-0.0014,0.0002
3557,-0.0007,0.0000,-0.0013,0.0002
3558,-0.0007,0.0000,-0.0013,0.0002
3559,-0.0008,0.0000,-0.0013,0.0002
3560,-0.0008,0.0000,-0.0012,0.0002
3561,-0.0008,0.0000,-0.0012,0.0002
3562,-0.0008,0.0000,-0.0012,0.0002
3563,-0.0008,0.0000,-0.0012,0.0002
3564,-0.0008,0.0000,-0.0011,0.0002
3565,-0.0008,0.0000,-0.0011,0.0002
3566,-0.0008,0.0000,-0.0011,0.0001
3567,-0.0008,0.0000,-0.0011,0.0001
3568,-0.0008,0.0000,-0.0010,0.0001
3569,-0.0008,0.0000,-0.0010,0.0001
3570,-0.0008,0.0000,-0.0010,0.0001
3571,-0.0008,0.0000,-0.0010,0.0001
3572,-0.0008,0.0000,-0.0010,0.0001
3573,-0.0007,0.0000,-0.0009,0.0001
3574,-0.0007,0.0000,-0.0009,0.0001
3575,-0.0007,0.0000,-0.0009,0.0001
3576,-0.0007,0.0000,-0.0009,0.0001
3577,-0.0007,0.0000,-0.0008,0.0001
3578,-0.0006,0.0000,-0.0008,0.0001
3579,-0.0006,0.0000,-0.0008,0.0001
3580,-0.0006,0.0000,-0.0008,0.0001
3581,-0.0006,0.0000,-0.0007,0.0001
3582,-0.0005,0.0000,-0.0007,0.0001
3583,-0.0005,0.0000,-0.0007,0.0001
3584,-0.0005,0.0000,-0.0006,0.0001
3585,-0.0004,0.0000,-0.0006,0.0001
3586,-0.0004,0.0000,-0.0006,0.0000
3587,-0.0004,0.0000,-0.0005,0.0000
3588,-0.0003,0.0000,-0.0005,0.0000
3589,-0.0003,0.0000,-0.0005,0.0000
3590,-0.0003,0.0000,-0.0004,0.0000
3591,-0.0002,0.0000,-0.0004,0.0000
3592,-0.0002,0.0000,-0.0004,0.0000
3593,-0.0002,0.0000,-0.0003,0.0000
3594,-0.0001,0.0000,-0.0003,0.0000
3595,-0.0001,0.0000,-0.0002,0.0000
3596,-0.0001,0.0000,-0.0002,0.0000
3597,-0.0001,0.0000,-0.0002,0.0000
3598,-0.0001,0.0000,-0.0001,0.0000
3599,0.0000,0.0000,-0.0001,0.0000
3600,0.0000,0.0000,0.0000,0.0000
